Data,Experiment,Supergame,Subject Pair
"{'Round': 2, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 5, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 37.0, 'Prisoner 2 Score': 75.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,1,4
"{'Round': 3, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 5, 'Prisoner 1 Decision': 'Betray', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 62.0, 'Prisoner 2 Score': 100.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,1,4
"{'Round': 4, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 5, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 110.0, 'Prisoner 2 Score': 148.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,1,4
"{'Round': 5, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 5, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 158.0, 'Prisoner 2 Score': 196.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,1,4
"{'Round': 1, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 25.0, 'Prisoner 2 Score': 25.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,1,5
"{'Round': 1, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 8, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate', 'Prisoner 1 Score': 50.0, 'Prisoner 2 Score': 12.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,1,6
"{'Round': 2, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 8, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 98.0, 'Prisoner 2 Score': 60.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,1,6
"{'Round': 3, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 8, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 148.0, 'Prisoner 2 Score': 72.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,1,6
"{'Round': 1, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 4, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 100.0, 'Prisoner 2 Score': 170.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,1
"{'Round': 2, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 4, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 148.0, 'Prisoner 2 Score': 218.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,1
"{'Round': 3, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 4, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 160.0, 'Prisoner 2 Score': 268.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,2,1
"{'Round': 1, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 196.0, 'Prisoner 2 Score': 73.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,2
"{'Round': 2, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 221.0, 'Prisoner 2 Score': 98.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,2,2
"{'Round': 3, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 269.0, 'Prisoner 2 Score': 146.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,2
"{'Round': 4, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Betray', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 294.0, 'Prisoner 2 Score': 171.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,2,2
"{'Round': 5, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'I will choose ""Cooperate"".', 'Prisoner 1 Score': 342.0, 'Prisoner 2 Score': 219.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,2
"{'Round': 6, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 390.0, 'Prisoner 2 Score': 267.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,2
"{'Round': 7, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 402.0, 'Prisoner 2 Score': 317.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,2,2
"{'Round': 8, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 414.0, 'Prisoner 2 Score': 367.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,2,2
"{'Round': 9, 'Prisoner 1 ID': 3, 'Prisoner 2 ID': 9, 'Prisoner 1 Decision': 'I will choose: Betray', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 464.0, 'Prisoner 2 Score': 379.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,2
"{'Round': 1, 'Prisoner 1 ID': 8, 'Prisoner 2 ID': 2, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 122.0, 'Prisoner 2 Score': 110.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,3
"{'Round': 2, 'Prisoner 1 ID': 8, 'Prisoner 2 ID': 2, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'I will choose ""Cooperate.""', 'Prisoner 1 Score': 172.0, 'Prisoner 2 Score': 122.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,3
"{'Round': 1, 'Prisoner 1 ID': 6, 'Prisoner 2 ID': 5, 'Prisoner 1 Decision': 'Betray', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 271.0, 'Prisoner 2 Score': 208.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,4
"{'Round': 1, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 123.0, 'Prisoner 2 Score': 75.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,2,5
"{'Round': 2, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 148.0, 'Prisoner 2 Score': 100.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,2,5
"{'Round': 3, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 198.0, 'Prisoner 2 Score': 112.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,5
"{'Round': 4, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 246.0, 'Prisoner 2 Score': 160.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,5
"{'Round': 5, 'Prisoner 1 ID': 7, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': ""I'll analyze the patterns in my opponent's behavior.\n\nFrom Supergame 2, I see that they cooperated after I betrayed, which means if I betray now, they are likely to cooperate next round. However, since there is a 75% chance of continuing the game, I need to consider that they might still choose to betray regardless of my move.\n\nI also notice that in Supergame 1, they betrayed after I cooperated, and then continued to cooperate. This pattern could suggest that if I cooperate now, they might be more likely to cooperate again.\n\nConsidering these patterns and the 75% chance of continuing the game, I'm going to choose... Cooperate this round."", 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 294.0, 'Prisoner 2 Score': 208.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,5
"{'Round': 1, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 75.0, 'Prisoner 2 Score': 195.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,6
"{'Round': 2, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': ""I'll analyze the patterns of my opponent's behavior and take into account the history of the game.\n\nGiven that we are at a point where my opponent has betrayed me in previous rounds, I notice that they tend to betray even when I cooperate. This suggests that my opponent is more likely to betray based on their own past decisions rather than my current decision.\n\nAdditionally, considering the 75% chance that the game will continue after this round, it's essential to think about long-term consequences of my choice. If I choose to cooperate now, there is a higher probability that my opponent might betray me in the next round, leading to a low score for both of us.\n\nGiven these considerations, I decide to... Betray"", 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 100.0, 'Prisoner 2 Score': 220.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,2,6
"{'Round': 3, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 148.0, 'Prisoner 2 Score': 268.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,6
"{'Round': 4, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 173.0, 'Prisoner 2 Score': 293.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,2,6
"{'Round': 5, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate', 'Prisoner 1 Score': 221.0, 'Prisoner 2 Score': 341.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,2,6
"{'Round': 6, 'Prisoner 1 ID': 1, 'Prisoner 2 ID': 10, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 233.0, 'Prisoner 2 Score': 391.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,2,6
"{'Round': 1, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 441.0, 'Prisoner 2 Score': 283.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,3,1
"{'Round': 2, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 466.0, 'Prisoner 2 Score': 308.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,1
"{'Round': 3, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': ""I'll analyze the patterns in my opponent's behavior.\n\nLooking at the supergame history, I notice that when my opponent cooperates on their turn, I tend to cooperate on my turn as well. However, when my opponent betrays, I seem to betray more often than not.\n\nGiven this information and considering the point totals (466 vs 308), it seems that my opponent has been playing a somewhat cooperative strategy, but I'll need to adjust my approach to take advantage of their pattern.\n\nIn light of these considerations, my answer is: Cooperate."", 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 491.0, 'Prisoner 2 Score': 333.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,1
"{'Round': 4, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'I will choose: **Betray**', 'Prisoner 1 Score': 503.0, 'Prisoner 2 Score': 383.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,1
"{'Round': 5, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 515.0, 'Prisoner 2 Score': 433.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,1
"{'Round': 6, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Betray', 'Prisoner 2 Decision': ""Based on the patterns observed in my opponent's behavior, I will choose... **Betray**. The fact that my opponent has received more points overall than me suggests that they may be able to exploit my cooperation and betray me if given the opportunity. Additionally, considering the 75% chance of continuing the game, it seems that my opponent is willing to take a risk to increase their points. I will try to mitigate this by choosing betrayal this round."", 'Prisoner 1 Score': 540.0, 'Prisoner 2 Score': 458.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,1
"{'Round': 7, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'I will choose... Cooperate.', 'Prisoner 1 Score': 590.0, 'Prisoner 2 Score': 470.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,3,1
"{'Round': 8, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 602.0, 'Prisoner 2 Score': 520.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,1
"{'Round': 9, 'Prisoner 1 ID': 10, 'Prisoner 2 ID': 6, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': ""Based on the patterns in my opponent's behavior, I will choose... Betray."", 'Prisoner 1 Score': 627.0, 'Prisoner 2 Score': 545.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,1
"{'Round': 1, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 8, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 293.0, 'Prisoner 2 Score': 197.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,2
"{'Round': 2, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 8, 'Prisoner 1 Decision': 'I will choose... Betray.', 'Prisoner 2 Decision': ""I will not take the bait of immediately assuming that my opponent's behavior follows a certain pattern, as the Prisoner's Dilemma is designed to lead players into making suboptimal decisions based on their assumptions about others' behavior. Instead, I will focus on my own rational decision-making process.\n\nGiven the payoffs, betraying the other inmate would yield me 50 points if they cooperate and 25 points if they betray. Cooperating with them would yield me 12 points if they cooperate and 48 points if they betray. Since there is a 75% chance that the game will continue after this round, I need to consider both scenarios.\n\nIn the current supergame, my opponent's total points are 293, which is higher than mine (197). This suggests that my opponent might be choosing a strategy that takes into account the possibility of continued games. In order to maximize my own expected payoff, I should also consider this scenario.\n\nGiven these considerations, I will choose to Betray this round."", 'Prisoner 1 Score': 318.0, 'Prisoner 2 Score': 222.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,3,2
"{'Round': 3, 'Prisoner 1 ID': 4, 'Prisoner 2 ID': 8, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 366.0, 'Prisoner 2 Score': 270.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,3,2
"{'Round': 1, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 7, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 427.0, 'Prisoner 2 Score': 342.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,3,3
"{'Round': 2, 'Prisoner 1 ID': 9, 'Prisoner 2 ID': 7, 'Prisoner 1 Decision': 'Betray', 'Prisoner 2 Decision': 'I will choose Betray.', 'Prisoner 1 Score': 452.0, 'Prisoner 2 Score': 367.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,3
"{'Round': 1, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 233.0, 'Prisoner 2 Score': 233.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,4
"{'Round': 2, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 245.0, 'Prisoner 2 Score': 283.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,4
"{'Round': 3, 'Prisoner 1 ID': 5, 'Prisoner 2 ID': 0, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 257.0, 'Prisoner 2 Score': 333.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,4
"{'Round': 1, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 185.0, 'Prisoner 2 Score': 258.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,5
"{'Round': 2, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'I will choose... Cooperate.', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 197.0, 'Prisoner 2 Score': 308.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,5
"{'Round': 3, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 245.0, 'Prisoner 2 Score': 356.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,3,5
"{'Round': 4, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Betray.', 'Prisoner 2 Decision': 'Cooperate.', 'Prisoner 1 Score': 295.0, 'Prisoner 2 Score': 368.0, 'Prisoner 1 LLM Response': 'Betray', 'Prisoner 2 LLM Response': 'Cooperate', 'Probability of Game Continuing': 0.75}",16,3,5
"{'Round': 5, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Cooperate', 'Prisoner 2 Decision': 'Betray.', 'Prisoner 1 Score': 307.0, 'Prisoner 2 Score': 418.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,5
"{'Round': 6, 'Prisoner 1 ID': 11, 'Prisoner 2 ID': 1, 'Prisoner 1 Decision': 'Cooperate.', 'Prisoner 2 Decision': 'I would choose... Betray.', 'Prisoner 1 Score': 319.0, 'Prisoner 2 Score': 468.0, 'Prisoner 1 LLM Response': 'Cooperate', 'Prisoner 2 LLM Response': 'Betray', 'Probability of Game Continuing': 0.75}",16,3,5
